Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  [89] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_deallocate(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [144] std::vector<int, std::allocator<int> >::end() [100] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [116] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [145] std::vector<int, std::allocator<int> >::resize(unsigned long, int const&) [56] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [83] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [146] std::vector<int, std::allocator<int> >::vector() [101] int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*)
 [117] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_base() [147] std::vector<int, std::allocator<int> >::~vector() [82] std::remove_reference<int*&>::type&& std::move<int*&>(int*&)
 [118] std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~_Vector_base() [40] std::vector<int, std::allocator<int> >::operator[](unsigned long) [157] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [119] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [62] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [13] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
 [120] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [63] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [72] void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*)
 [121] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [41] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [158] void std::_Destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*)
  [90] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [42] std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [102] void std::_Destroy<int*>(int*, int*)
 [122] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [43] std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [159] void std::__fill_a<int*, int>(int*, int*, int const&)
  [60] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [23] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [160] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&)
 [123] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [64] std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [26] std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&)
 [124] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [65] std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [27] std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&)
  [77] std::move_iterator<int*>::move_iterator(int*) [66] std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [28] operator new(unsigned long, void*)
